"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"2569",2013,1,3,1938,1920,18,2121,2121,0,"9E",3373,"N918XJ","JFK","RDU",76,427,19,20,2013-01-03 19:00:00
"2570",2013,1,3,1939,1940,-1,2039,2106,-27,"9E",4091,"N826AY","JFK","BWI",35,184,19,40,2013-01-03 19:00:00
"2571",2013,1,3,1941,1946,-5,2200,2154,6,"EV",4304,"N15910","EWR","CVG",105,569,19,46,2013-01-03 19:00:00
"2572",2013,1,3,1941,1759,102,2246,2139,67,"UA",979,"N402UA","EWR","PHX",274,2133,17,59,2013-01-03 17:00:00
"2573",2013,1,3,1942,1915,27,33,7,26,"UA",1723,"N87513","EWR","SJU",197,1608,19,15,2013-01-03 19:00:00
"2574",2013,1,3,1944,1935,9,2249,2220,29,"EV",4204,"N21144","EWR","OKC",211,1325,19,35,2013-01-03 19:00:00
"2575",2013,1,3,1946,1930,16,2300,2247,13,"DL",1854,"N335NB","LGA","FLL",165,1076,19,30,2013-01-03 19:00:00
"2576",2013,1,3,1946,1850,56,2314,2212,62,"DL",2159,"N371DA","JFK","MCO",150,944,18,50,2013-01-03 18:00:00
"2577",2013,1,3,1949,1859,50,2241,2155,46,"B6",155,"N805JB","JFK","MCO",145,944,18,59,2013-01-03 18:00:00
"2578",2013,1,3,1950,1845,65,2228,2227,1,"B6",91,"N636JB","JFK","OAK",319,2576,18,45,2013-01-03 18:00:00
"2579",2013,1,3,1950,1959,-9,2135,2144,-9,"MQ",4423,"N835MQ","JFK","RDU",82,427,19,59,2013-01-03 19:00:00
"2580",2013,1,3,1951,1940,11,2256,2240,16,"AA",1787,"N3ELAA","JFK","TPA",162,1005,19,40,2013-01-03 19:00:00
"2581",2013,1,3,1951,1940,11,2125,2125,0,"MQ",3783,"N502MQ","JFK","CMH",74,483,19,40,2013-01-03 19:00:00
"2582",2013,1,3,1954,1945,9,2234,2241,-7,"9E",3314,"N917XJ","JFK","JAX",135,828,19,45,2013-01-03 19:00:00
"2583",2013,1,3,1954,1955,-1,2252,2310,-18,"AA",1709,"N3HCAA","LGA","MIA",156,1096,19,55,2013-01-03 19:00:00
"2584",2013,1,3,1956,1940,16,2304,2241,23,"B6",381,"N547JB","LGA","FLL",156,1076,19,40,2013-01-03 19:00:00
"2585",2013,1,3,1957,1945,12,2232,2329,-57,"B6",645,"N793JB","JFK","SFO",315,2586,19,45,2013-01-03 19:00:00
"2586",2013,1,3,1957,2000,-3,2229,2245,-16,"DL",1147,"N991DL","LGA","ATL",120,762,20,0,2013-01-03 20:00:00
"2587",2013,1,3,1957,2005,-8,2302,2311,-9,"UA",983,"N454UA","EWR","TPA",160,997,20,5,2013-01-03 20:00:00
"2588",2013,1,3,1957,2000,-3,2126,2139,-13,"UA",1094,"N39726","EWR","CLE",64,404,20,0,2013-01-03 20:00:00
"2589",2013,1,3,1958,1930,28,2203,2151,12,"9E",3798,"N8646A","JFK","CLT",91,541,19,30,2013-01-03 19:00:00
"2590",2013,1,3,1958,1935,23,2215,2145,30,"9E",3899,"N8976E","JFK","CLE",73,425,19,35,2013-01-03 19:00:00
"2591",2013,1,3,2001,2000,1,2107,2143,-36,"DL",402,"N341NB","JFK","BOS",38,187,20,0,2013-01-03 20:00:00
"2592",2013,1,3,2001,1835,86,2101,1950,71,"MQ",3944,"N645MQ","JFK","BWI",40,184,18,35,2013-01-03 18:00:00
"2593",2013,1,3,2003,2000,3,2120,2140,-20,"UA",1596,"N76504","LGA","ORD",112,733,20,0,2013-01-03 20:00:00
"2594",2013,1,3,2004,2000,4,2302,2311,-9,"UA",1222,"N12221","EWR","RSW",159,1068,20,0,2013-01-03 20:00:00
"2595",2013,1,3,2005,2005,0,2116,2133,-17,"EV",4224,"N12567","EWR","MKE",112,725,20,5,2013-01-03 20:00:00
"2596",2013,1,3,2005,1925,40,2308,2235,33,"DL",2370,"N364NB","LGA","PBI",151,1035,19,25,2013-01-03 19:00:00
"2597",2013,1,3,2007,1845,82,2155,2030,85,"MQ",4517,"N736MQ","LGA","CRW",79,444,18,45,2013-01-03 18:00:00
"2598",2013,1,3,2008,1912,56,2258,2237,21,"B6",87,"N521JB","JFK","SLC",268,1990,19,12,2013-01-03 19:00:00
"2599",2013,1,3,2008,1540,268,2339,1909,270,"DL",2027,"N338NW","JFK","FLL",158,1069,15,40,2013-01-03 15:00:00
"2600",2013,1,3,2011,1947,24,2129,2112,17,"EV",4462,"N13965","EWR","BUF",55,282,19,47,2013-01-03 19:00:00
"2601",2013,1,3,2012,1600,252,2314,1857,257,"B6",369,"N558JB","LGA","PBI",151,1035,16,0,2013-01-03 16:00:00
"2602",2013,1,3,2013,1950,23,2116,2100,16,"EV",4312,"N14902","EWR","DCA",42,199,19,50,2013-01-03 19:00:00
"2603",2013,1,3,2014,1935,39,2250,2207,43,"EV",4333,"N11140","EWR","TUL",190,1215,19,35,2013-01-03 19:00:00
"2604",2013,1,3,2015,1915,60,2135,2111,24,"9E",3525,"N903XJ","JFK","ORD",110,740,19,15,2013-01-03 19:00:00
"2605",2013,1,3,2015,2015,0,2116,2130,-14,"AA",1762,"N3GYAA","JFK","BOS",39,187,20,15,2013-01-03 20:00:00
"2606",2013,1,3,2015,2015,0,2206,2210,-4,"MQ",4555,"N723MQ","LGA","CMH",83,479,20,15,2013-01-03 20:00:00
"2607",2013,1,3,2019,2000,19,2303,2325,-22,"VX",415,"N623VA","JFK","LAX",309,2475,20,0,2013-01-03 20:00:00
"2608",2013,1,3,2020,2005,15,2247,2230,17,"9E",4033,"N8506C","LGA","TYS",105,647,20,5,2013-01-03 20:00:00
"2609",2013,1,3,2021,2030,-9,2158,2155,3,"FL",354,"N936AT","LGA","CAK",65,397,20,30,2013-01-03 20:00:00
"2610",2013,1,3,2022,1840,102,2209,2049,80,"DL",2131,"N329NB","LGA","DTW",82,502,18,40,2013-01-03 18:00:00
"2611",2013,1,3,2023,2030,-7,2308,2334,-26,"UA",771,"N517UA","JFK","LAX",309,2475,20,30,2013-01-03 20:00:00
"2612",2013,1,3,2024,2000,24,2231,2208,23,"EV",3822,"N16954","EWR","TYS",109,631,20,0,2013-01-03 20:00:00
"2613",2013,1,3,2025,2029,-4,2333,2350,-17,"B6",165,"N592JB","JFK","PDX",330,2454,20,29,2013-01-03 20:00:00
"2614",2013,1,3,2028,2020,8,2303,2245,18,"MQ",4662,"N524MQ","LGA","ATL",119,762,20,20,2013-01-03 20:00:00
"2615",2013,1,3,2030,2029,1,2120,2140,-20,"9E",3609,"N8924B","JFK","PHL",28,94,20,29,2013-01-03 20:00:00
"2616",2013,1,3,2031,2038,-7,2131,2139,-8,"EV",4309,"N16561","EWR","ALB",37,143,20,38,2013-01-03 20:00:00
"2617",2013,1,3,2033,1945,48,2139,2105,34,"EV",4108,"N13553","EWR","IAD",42,212,19,45,2013-01-03 19:00:00
"2618",2013,1,3,2033,1845,108,2235,2050,105,"EV",4227,"N13994","EWR","GRR",101,605,18,45,2013-01-03 18:00:00
"2619",2013,1,3,2033,2030,3,2328,2338,-10,"UA",1225,"N17730","EWR","PBI",154,1023,20,30,2013-01-03 20:00:00
"2620",2013,1,3,2033,2035,-2,2133,2154,-21,"UA",1243,"N45440","EWR","BOS",44,200,20,35,2013-01-03 20:00:00
"2621",2013,1,3,2036,1935,61,2345,2240,65,"AA",791,"N3CNAA","LGA","DFW",221,1389,19,35,2013-01-03 19:00:00
"2622",2013,1,3,2036,2030,6,2311,2258,13,"B6",115,"N307JB","JFK","MSY",190,1182,20,30,2013-01-03 20:00:00
"2623",2013,1,3,2038,2015,23,2351,2321,30,"B6",47,"N807JB","JFK","FLL",161,1069,20,15,2013-01-03 20:00:00
"2624",2013,1,3,2040,2029,11,2226,2233,-7,"EV",4348,"N31131","EWR","MSP",144,1008,20,29,2013-01-03 20:00:00
"2625",2013,1,3,2040,2005,35,2255,2204,51,"EV",4133,"N13975","EWR","GSP",104,594,20,5,2013-01-03 20:00:00
"2626",2013,1,3,2042,2030,12,2339,2340,-1,"UA",1417,"N87527","EWR","FLL",162,1065,20,30,2013-01-03 20:00:00
"2627",2013,1,3,2042,1856,106,2355,2204,111,"UA",891,"N449UA","LGA","IAH",221,1416,18,56,2013-01-03 18:00:00
"2628",2013,1,3,2043,2000,43,2337,2318,19,"UA",305,"N494UA","EWR","MIA",155,1085,20,0,2013-01-03 20:00:00
"2629",2013,1,3,2044,2045,-1,2205,2225,-20,"AA",371,"N579AA","LGA","ORD",115,733,20,45,2013-01-03 20:00:00
"2630",2013,1,3,2046,2050,-4,2152,2202,-10,"B6",1020,"N712JB","JFK","BOS",37,187,20,50,2013-01-03 20:00:00
"2631",2013,1,3,2046,2040,6,2325,2314,11,"B6",619,"N273JB","JFK","JAX",130,828,20,40,2013-01-03 20:00:00
"2632",2013,1,3,2046,2045,1,2340,2339,1,"UA",1601,"N77520","EWR","IAH",212,1400,20,45,2013-01-03 20:00:00
"2633",2013,1,3,2048,1930,78,2340,2229,71,"B6",39,"N523JB","JFK","PBI",147,1028,19,30,2013-01-03 19:00:00
"2634",2013,1,3,2049,1955,54,2204,2120,44,"WN",195,"N770SA","EWR","MDW",111,711,19,55,2013-01-03 19:00:00
"2635",2013,1,3,2051,2055,-4,2249,2250,-1,"MQ",4573,"N737MQ","LGA","DTW",84,502,20,55,2013-01-03 20:00:00
"2636",2013,1,3,2054,2005,49,2344,2259,45,"UA",1692,"N67134","EWR","MCO",144,937,20,5,2013-01-03 20:00:00
"2637",2013,1,3,2054,2100,-6,2207,2220,-13,"MQ",3744,"N515MQ","EWR","ORD",106,719,21,0,2013-01-03 21:00:00
"2638",2013,1,3,2056,1605,291,2239,1754,285,"9E",3459,"N928XJ","JFK","BNA",125,765,16,5,2013-01-03 16:00:00
"2639",2013,1,3,2056,2040,16,2353,2323,30,"B6",227,"N229JB","EWR","MCO",148,937,20,40,2013-01-03 20:00:00
"2640",2013,1,3,2056,2025,31,48,2341,67,"B6",1069,"N198JB","JFK","AUS",255,1521,20,25,2013-01-03 20:00:00
"2641",2013,1,3,2058,2100,-2,2202,2230,-28,"WN",946,"N485WN","LGA","MDW",109,725,21,0,2013-01-03 21:00:00
"2642",2013,1,3,2059,2000,59,2236,2137,59,"EV",5676,"N11547","EWR","GSO",74,445,20,0,2013-01-03 20:00:00
"2643",2013,1,3,2100,1930,90,2230,2115,75,"EV",3274,"N12967","LGA","CLE",69,419,19,30,2013-01-03 19:00:00
"2644",2013,1,3,2100,2058,2,2209,2205,4,"EV",4695,"N14916","EWR","MHT",39,209,20,58,2013-01-03 20:00:00
"2645",2013,1,3,2101,2040,21,2327,2359,-32,"B6",677,"N590JB","JFK","LAX",301,2475,20,40,2013-01-03 20:00:00
"2646",2013,1,3,2102,2107,-5,2323,2322,1,"EV",3819,"N16919","EWR","SDF",116,642,21,7,2013-01-03 21:00:00
"2647",2013,1,3,2103,2105,-2,2225,2217,8,"EV",4119,"N17108","EWR","RIC",52,277,21,5,2013-01-03 21:00:00
"2648",2013,1,3,2104,2025,39,2355,2331,24,"UA",299,"N427UA","EWR","DFW",209,1372,20,25,2013-01-03 20:00:00
"2649",2013,1,3,2105,2100,5,2240,2235,5,"MQ",4507,"N837MQ","LGA","RDU",74,431,21,0,2013-01-03 21:00:00
"2650",2013,1,3,2106,2100,6,2249,2250,-1,"MQ",4584,"N537MQ","LGA","CLT",87,544,21,0,2013-01-03 21:00:00
"2651",2013,1,3,2108,2045,23,28,2359,29,"B6",147,"N632JB","JFK","RSW",167,1074,20,45,2013-01-03 20:00:00
"2652",2013,1,3,2110,2000,70,2238,2147,51,"9E",3320,"N909XJ","JFK","BUF",59,301,20,0,2013-01-03 20:00:00
"2653",2013,1,3,2111,2100,11,4,2343,21,"B6",399,"N589JB","LGA","MCO",145,950,21,0,2013-01-03 21:00:00
"2654",2013,1,3,2113,2035,38,27,2342,45,"B6",629,"N267JB","JFK","HOU",229,1428,20,35,2013-01-03 20:00:00
"2655",2013,1,3,2114,1836,158,2240,2010,150,"B6",130,"N329JB","JFK","BUF",61,301,18,36,2013-01-03 18:00:00
"2656",2013,1,3,2114,2100,14,49,31,18,"DL",2363,"N718TW","JFK","LAX",347,2475,21,0,2013-01-03 21:00:00
"2657",2013,1,3,2119,1936,103,2225,2056,89,"EV",5693,"N832AS","LGA","IAD",42,229,19,36,2013-01-03 19:00:00
"2658",2013,1,3,2119,2125,-6,2239,2240,-1,"MQ",4449,"N853MQ","JFK","DCA",54,213,21,25,2013-01-03 21:00:00
"2659",2013,1,3,2127,2129,-2,2222,2224,-2,"EV",3833,"N13989","EWR","PHL",30,80,21,29,2013-01-03 21:00:00
"2660",2013,1,3,2128,2035,53,204,126,38,"UA",1071,"N34222","EWR","BQN",190,1585,20,35,2013-01-03 20:00:00
"2661",2013,1,3,2129,2115,14,20,2357,23,"B6",529,"N526JB","EWR","MCO",142,937,21,15,2013-01-03 21:00:00
"2662",2013,1,3,2129,2130,-1,2326,18,-52,"B6",199,"N585JB","JFK","LAS",274,2248,21,30,2013-01-03 21:00:00
"2663",2013,1,3,2129,2125,4,2233,2233,0,"UA",528,"N438UA","EWR","BOS",43,200,21,25,2013-01-03 21:00:00
"2664",2013,1,3,2131,2118,13,2232,2217,15,"EV",4313,"N12564","EWR","PVD",33,160,21,18,2013-01-03 21:00:00
"2665",2013,1,3,2133,2130,3,29,18,11,"B6",383,"N529JB","LGA","FLL",155,1076,21,30,2013-01-03 21:00:00
"2666",2013,1,3,2137,2135,2,2358,50,-52,"AA",185,"N336AA","JFK","LAX",299,2475,21,35,2013-01-03 21:00:00
"2667",2013,1,3,2140,2140,0,31,37,-6,"B6",21,"N634JB","JFK","TPA",156,1005,21,40,2013-01-03 21:00:00
"2668",2013,1,3,2145,2145,0,41,39,2,"B6",515,"N346JB","EWR","FLL",157,1065,21,45,2013-01-03 21:00:00
"2669",2013,1,3,2151,2135,16,230,224,6,"B6",701,"N279JB","JFK","SJU",196,1598,21,35,2013-01-03 21:00:00
"2670",2013,1,3,2152,2120,32,2346,2351,-5,"B6",97,"N524JB","JFK","DEN",212,1626,21,20,2013-01-03 21:00:00
"2671",2013,1,3,2154,2155,-1,50,41,9,"B6",43,"N508JB","JFK","MCO",148,944,21,55,2013-01-03 21:00:00
"2672",2013,1,3,2155,2159,-4,2303,2315,-12,"EV",4257,"N33182","EWR","BTV",48,266,21,59,2013-01-03 21:00:00
"2673",2013,1,3,2155,2159,-4,52,100,-8,"B6",11,"N656JB","JFK","FLL",157,1069,21,59,2013-01-03 21:00:00
"2674",2013,1,3,2157,2159,-2,2306,2306,0,"EV",4322,"N12996","EWR","PWM",50,284,21,59,2013-01-03 21:00:00
"2675",2013,1,3,2203,2159,4,2259,2300,-1,"EV",4162,"N13118","EWR","BWI",35,169,21,59,2013-01-03 21:00:00
"2676",2013,1,3,2210,2125,45,2327,2250,37,"MQ",4660,"N509MQ","LGA","BNA",126,764,21,25,2013-01-03 21:00:00
"2677",2013,1,3,2211,2045,86,2346,2216,90,"9E",3395,"N934XJ","JFK","DCA",43,213,20,45,2013-01-03 20:00:00
"2678",2013,1,3,2220,2145,35,103,37,26,"B6",35,"N562JB","JFK","PBI",146,1028,21,45,2013-01-03 21:00:00
"2679",2013,1,3,2222,2229,-7,302,315,-13,"B6",713,"N779JB","JFK","SJU",192,1598,22,29,2013-01-03 22:00:00
"2680",2013,1,3,2240,2159,41,2345,2317,28,"DL",2155,"N908DL","LGA","PWM",45,269,21,59,2013-01-03 21:00:00
"2681",2013,1,3,2245,2245,0,2350,2357,-7,"B6",128,"N203JB","JFK","BTV",46,266,22,45,2013-01-03 22:00:00
"2682",2013,1,3,2245,2155,50,26,2337,49,"B6",1109,"N328JB","JFK","RDU",80,427,21,55,2013-01-03 21:00:00
"2683",2013,1,3,2257,2000,177,45,2224,141,"9E",3439,"N931XJ","JFK","CVG",90,589,20,0,2013-01-03 20:00:00
"2684",2013,1,3,2257,2245,12,9,2356,13,"B6",608,"N216JB","JFK","PWM",47,273,22,45,2013-01-03 22:00:00
"2685",2013,1,3,2258,2250,8,2359,2359,0,"B6",22,"N708JB","JFK","SYR",42,209,22,50,2013-01-03 22:00:00
"2686",2013,1,3,2308,2245,23,30,5,25,"B6",30,"N193JB","JFK","ROC",57,264,22,45,2013-01-03 22:00:00
"2687",2013,1,3,2317,2255,22,31,15,16,"B6",112,"N519JB","JFK","BUF",54,301,22,55,2013-01-03 22:00:00
"2688",2013,1,3,2322,2258,24,18,2,16,"B6",1018,"N706JB","JFK","BOS",38,187,22,58,2013-01-03 22:00:00
"2689",2013,1,3,2349,2359,-10,434,445,-11,"B6",739,"N729JB","JFK","PSE",199,1617,23,59,2013-01-03 23:00:00
"2690",2013,1,3,NA,645,NA,NA,757,NA,"EV",4241,"N14972","EWR","DCA",NA,199,6,45,2013-01-03 06:00:00
"2691",2013,1,3,NA,1030,NA,NA,1210,NA,"AA",321,"N487AA","LGA","ORD",NA,733,10,30,2013-01-03 10:00:00
"2692",2013,1,3,NA,1125,NA,NA,1305,NA,"AA",327,"N3AMAA","LGA","ORD",NA,733,11,25,2013-01-03 11:00:00
"2693",2013,1,3,NA,835,NA,NA,1150,NA,"AA",717,"N3GXAA","LGA","DFW",NA,1389,8,35,2013-01-03 08:00:00
"2694",2013,1,3,NA,920,NA,NA,1245,NA,"AA",721,"N201AA","LGA","DFW",NA,1389,9,20,2013-01-03 09:00:00
"2695",2013,1,3,NA,1020,NA,NA,1330,NA,"AA",731,"N3FVAA","LGA","DFW",NA,1389,10,20,2013-01-03 10:00:00
"2696",2013,1,3,NA,1220,NA,NA,1415,NA,"AA",1757,"N573AA","LGA","STL",NA,888,12,20,2013-01-03 12:00:00
"2697",2013,1,3,NA,630,NA,NA,830,NA,"MQ",4599,"N500MQ","LGA","MSP",NA,1020,6,30,2013-01-03 06:00:00
"2698",2013,1,3,NA,857,NA,NA,1209,NA,"UA",714,NA,"EWR","MIA",NA,1085,8,57,2013-01-03 08:00:00
"2699",2013,1,3,NA,645,NA,NA,952,NA,"UA",719,NA,"EWR","DFW",NA,1372,6,45,2013-01-03 06:00:00
"2700",2013,1,4,25,2359,26,505,442,23,"B6",707,"N554JB","JFK","SJU",194,1598,23,59,2013-01-04 23:00:00
"2701",2013,1,4,106,2245,141,201,2356,125,"B6",608,"N192JB","JFK","PWM",44,273,22,45,2013-01-04 22:00:00
"2702",2013,1,4,456,500,-4,631,650,-19,"US",1030,"N186US","EWR","CLT",77,529,5,0,2013-01-04 05:00:00
"2703",2013,1,4,520,525,-5,813,820,-7,"UA",1018,"N78506","EWR","IAH",217,1400,5,25,2013-01-04 05:00:00
"2704",2013,1,4,531,530,1,841,829,12,"UA",404,"N433UA","LGA","IAH",224,1416,5,30,2013-01-04 05:00:00
"2705",2013,1,4,546,540,6,851,850,1,"AA",1141,"N5DVAA","JFK","MIA",159,1089,5,40,2013-01-04 05:00:00
"2706",2013,1,4,551,600,-9,833,850,-17,"B6",343,"N665JB","EWR","PBI",142,1023,6,0,2013-01-04 06:00:00
"2707",2013,1,4,551,600,-9,730,759,-29,"DL",731,"N369NB","LGA","DTW",82,502,6,0,2013-01-04 06:00:00
"2708",2013,1,4,553,600,-7,846,851,-5,"B6",49,"N506JB","JFK","PBI",145,1028,6,0,2013-01-04 06:00:00
"2709",2013,1,4,553,600,-7,824,837,-13,"DL",461,"N638DL","LGA","ATL",116,762,6,0,2013-01-04 06:00:00
"2710",2013,1,4,554,600,-6,848,856,-8,"B6",71,"N648JB","JFK","TPA",152,1005,6,0,2013-01-04 06:00:00
"2711",2013,1,4,555,600,-5,745,801,-16,"EV",4911,"N719EV","EWR","DTW",89,488,6,0,2013-01-04 06:00:00
"2712",2013,1,4,555,600,-5,851,854,-3,"B6",507,"N536JB","EWR","FLL",151,1065,6,0,2013-01-04 06:00:00
"2713",2013,1,4,556,600,-4,706,715,-9,"EV",5716,"N877AS","JFK","IAD",51,228,6,0,2013-01-04 06:00:00
"2714",2013,1,4,556,600,-4,849,901,-12,"B6",125,"N789JB","JFK","FLL",154,1069,6,0,2013-01-04 06:00:00
"2715",2013,1,4,556,600,-4,816,825,-9,"MQ",4650,"N525MQ","LGA","ATL",118,762,6,0,2013-01-04 06:00:00
"2716",2013,1,4,556,600,-4,645,659,-14,"US",1833,"N952UW","LGA","PHL",31,96,6,0,2013-01-04 06:00:00
"2717",2013,1,4,557,601,-4,711,725,-14,"EV",4708,"N13970","EWR","MKE",112,725,6,1,2013-01-04 06:00:00
"2718",2013,1,4,557,600,-3,846,846,0,"B6",79,"N603JB","JFK","MCO",141,944,6,0,2013-01-04 06:00:00
"2719",2013,1,4,559,600,-1,902,925,-23,"UA",303,"N557UA","JFK","SFO",334,2586,6,0,2013-01-04 06:00:00
"2720",2013,1,4,600,605,-5,651,705,-14,"WN",1036,"N251WN","EWR","BWI",34,169,6,5,2013-01-04 06:00:00
"2721",2013,1,4,600,605,-5,752,805,-13,"MQ",4401,"N725MQ","LGA","DTW",89,502,6,5,2013-01-04 06:00:00
"2722",2013,1,4,601,600,1,821,815,6,"FL",345,"N963AT","LGA","ATL",119,762,6,0,2013-01-04 06:00:00
"2723",2013,1,4,601,600,1,732,735,-3,"MQ",3768,"N500MQ","EWR","ORD",120,719,6,0,2013-01-04 06:00:00
"2724",2013,1,4,602,600,2,718,730,-12,"WN",959,"N8322X","LGA","MDW",114,725,6,0,2013-01-04 06:00:00
"2725",2013,1,4,603,600,3,716,724,-8,"EV",6055,"N11551","LGA","IAD",49,229,6,0,2013-01-04 06:00:00
"2726",2013,1,4,603,600,3,915,910,5,"AA",707,"N3GDAA","LGA","DFW",214,1389,6,0,2013-01-04 06:00:00
"2727",2013,1,4,603,608,-5,703,725,-22,"UA",370,"N813UA","EWR","BOS",42,200,6,8,2013-01-04 06:00:00
"2728",2013,1,4,603,608,-5,733,755,-22,"UA",654,"N804UA","EWR","CLE",69,404,6,8,2013-01-04 06:00:00
"2729",2013,1,4,604,610,-6,805,818,-13,"EV",4941,"N713EV","EWR","MSP",154,1008,6,10,2013-01-04 06:00:00
"2730",2013,1,4,604,610,-6,904,910,-6,"AA",1895,"N5BSAA","EWR","MIA",153,1085,6,10,2013-01-04 06:00:00
"2731",2013,1,4,604,610,-6,916,921,-5,"B6",135,"N591JB","JFK","RSW",170,1074,6,10,2013-01-04 06:00:00
"2732",2013,1,4,606,600,6,729,745,-16,"AA",301,"N3DGAA","LGA","ORD",118,733,6,0,2013-01-04 06:00:00
"2733",2013,1,4,606,610,-4,759,817,-18,"DL",1919,"N342NW","LGA","MSP",155,1020,6,10,2013-01-04 06:00:00
"2734",2013,1,4,606,559,7,846,916,-30,"UA",1669,"N19117","JFK","LAX",307,2475,5,59,2013-01-04 05:00:00
"2735",2013,1,4,607,610,-3,915,915,0,"AA",1837,"N3BLAA","LGA","MIA",158,1096,6,10,2013-01-04 06:00:00
"2736",2013,1,4,608,545,23,1039,1022,17,"B6",725,"N652JB","JFK","BQN",184,1576,5,45,2013-01-04 05:00:00
"2737",2013,1,4,608,610,-2,856,906,-10,"UA",1429,"N73256","EWR","MCO",144,937,6,10,2013-01-04 06:00:00
"2738",2013,1,4,609,600,9,717,716,1,"EV",4201,"N25134","EWR","IAD",46,212,6,0,2013-01-04 06:00:00
"2739",2013,1,4,609,615,-6,737,750,-13,"MQ",4518,"N730MQ","LGA","RDU",68,431,6,15,2013-01-04 06:00:00
"2740",2013,1,4,610,615,-5,1051,1100,-9,"B6",709,"N599JB","JFK","SJU",194,1598,6,15,2013-01-04 06:00:00
"2741",2013,1,4,610,615,-5,838,844,-6,"DL",575,"N347NB","EWR","ATL",118,746,6,15,2013-01-04 06:00:00
"2742",2013,1,4,610,612,-2,904,921,-17,"UA",1701,"N12114","EWR","FLL",149,1065,6,12,2013-01-04 06:00:00
"2743",2013,1,4,611,615,-4,807,817,-10,"US",1567,"N747UW","JFK","CLT",89,541,6,15,2013-01-04 06:00:00
"2744",2013,1,4,615,615,0,851,855,-4,"9E",3856,"N232PQ","JFK","ATL",118,760,6,15,2013-01-04 06:00:00
"2745",2013,1,4,616,630,-14,806,833,-27,"US",1019,"N420US","EWR","CLT",84,529,6,30,2013-01-04 06:00:00
"2746",2013,1,4,617,621,-4,911,930,-19,"UA",1662,"N21723","LGA","IAH",211,1416,6,21,2013-01-04 06:00:00
"2747",2013,1,4,618,607,11,825,819,6,"EV",4559,"N16918","EWR","CVG",103,569,6,7,2013-01-04 06:00:00
"2748",2013,1,4,620,630,-10,825,830,-5,"MQ",4576,"N856MQ","LGA","CLT",96,544,6,30,2013-01-04 06:00:00
"2749",2013,1,4,622,630,-8,1004,1014,-10,"US",245,"N825AW","EWR","PHX",278,2133,6,30,2013-01-04 06:00:00
"2750",2013,1,4,623,630,-7,818,830,-12,"MQ",4599,"N8EGMQ","LGA","MSP",152,1020,6,30,2013-01-04 06:00:00
"2751",2013,1,4,625,630,-5,835,841,-6,"US",1433,"N170US","LGA","CLT",87,544,6,30,2013-01-04 06:00:00
"2752",2013,1,4,628,630,-2,1124,1140,-16,"AA",413,"N3HLAA","JFK","SJU",202,1598,6,30,2013-01-04 06:00:00
"2753",2013,1,4,628,630,-2,947,1018,-31,"US",27,"N508AY","JFK","PHX",281,2153,6,30,2013-01-04 06:00:00
"2754",2013,1,4,629,630,-1,842,847,-5,"EV",4419,"N12552","EWR","IND",103,645,6,30,2013-01-04 06:00:00
"2755",2013,1,4,629,633,-4,814,813,1,"EV",4424,"N12126","EWR","RDU",69,416,6,33,2013-01-04 06:00:00
"2756",2013,1,4,629,630,-1,852,845,7,"EV",4471,"N34110","EWR","CLT",85,529,6,30,2013-01-04 06:00:00
"2757",2013,1,4,629,630,-1,717,740,-23,"WN",4646,"N357SW","LGA","BWI",37,185,6,30,2013-01-04 06:00:00
"2758",2013,1,4,632,636,-4,805,808,-3,"EV",3839,"N13914","EWR","BNA",129,748,6,36,2013-01-04 06:00:00
"2759",2013,1,4,632,630,2,751,800,-9,"EV",4560,"N11137","EWR","PIT",56,319,6,30,2013-01-04 06:00:00
"2760",2013,1,4,632,634,-2,934,935,-1,"UA",772,"N539UA","EWR","MIA",163,1085,6,34,2013-01-04 06:00:00
"2761",2013,1,4,633,635,-2,929,1019,-50,"UA",849,"N424UA","EWR","PHX",278,2133,6,35,2013-01-04 06:00:00
"2762",2013,1,4,633,639,-6,940,957,-17,"UA",910,"N845UA","EWR","AUS",229,1504,6,39,2013-01-04 06:00:00
"2763",2013,1,4,633,635,-2,927,939,-12,"UA",1627,"N25705","EWR","PBI",152,1023,6,35,2013-01-04 06:00:00
"2764",2013,1,4,636,600,36,930,858,32,"B6",371,"N593JB","LGA","FLL",161,1076,6,0,2013-01-04 06:00:00
"2765",2013,1,4,636,635,1,911,1002,-51,"UA",421,"N824UA","EWR","SFO",317,2565,6,35,2013-01-04 06:00:00
"2766",2013,1,4,637,630,7,754,810,-16,"AA",303,"N3DLAA","LGA","ORD",114,733,6,30,2013-01-04 06:00:00
"2767",2013,1,4,639,640,-1,859,900,-1,"EV",4122,"N14920","EWR","SDF",116,642,6,40,2013-01-04 06:00:00
"2768",2013,1,4,639,635,4,916,940,-24,"AA",711,"N3ERAA","LGA","DFW",197,1389,6,35,2013-01-04 06:00:00
"2769",2013,1,4,640,630,10,854,859,-5,"DL",2006,"N327NB","LGA","MSY",183,1183,6,30,2013-01-04 06:00:00
"2770",2013,1,4,640,645,-5,854,848,6,"US",926,"N169UW","EWR","CLT",82,529,6,45,2013-01-04 06:00:00
"2771",2013,1,4,641,640,1,748,749,-1,"B6",1002,"N583JB","JFK","BOS",40,187,6,40,2013-01-04 06:00:00
